speaker_id,file_name,audio_path,system_id,key,label
LA_0079,LA_T_3635733,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_3635733.flac,-,bonafide,0
LA_0079,LA_T_3636245,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_3636245.flac,-,bonafide,0
LA_0079,LA_T_3810183,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_3810183.flac,-,bonafide,0
LA_0079,LA_T_3849267,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_3849267.flac,-,bonafide,0
LA_0079,LA_T_3995089,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_3995089.flac,-,bonafide,0
LA_0079,LA_T_3999087,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_3999087.flac,-,bonafide,0
LA_0079,LA_T_3999267,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_3999267.flac,-,bonafide,0
LA_0079,LA_T_4053835,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_4053835.flac,-,bonafide,0
LA_0079,LA_T_4118798,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_4118798.flac,-,bonafide,0
LA_0079,LA_T_4155454,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_4155454.flac,-,bonafide,0
LA_0079,LA_T_4179989,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_4179989.flac,-,bonafide,0
LA_0079,LA_T_4197307,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_4197307.flac,-,bonafide,0
LA_0079,LA_T_4237787,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_4237787.flac,-,bonafide,0
LA_0079,LA_T_4239283,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_4239283.flac,-,bonafide,0
LA_0079,LA_T_4244329,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_4244329.flac,-,bonafide,0
LA_0079,LA_T_4339311,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_4339311.flac,-,bonafide,0
LA_0079,LA_T_4362109,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_4362109.flac,-,bonafide,0
LA_0079,LA_T_4428691,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_4428691.flac,-,bonafide,0
LA_0079,LA_T_4752788,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_4752788.flac,-,bonafide,0
LA_0079,LA_T_4756464,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_4756464.flac,-,bonafide,0
LA_0079,LA_T_4822766,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_4822766.flac,-,bonafide,0
LA_0079,LA_T_5096578,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_5096578.flac,-,bonafide,0
LA_0079,LA_T_5161420,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_5161420.flac,-,bonafide,0
LA_0079,LA_T_5191549,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_5191549.flac,-,bonafide,0
LA_0079,LA_T_5337549,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_5337549.flac,-,bonafide,0
LA_0079,LA_T_5387852,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_5387852.flac,-,bonafide,0
LA_0079,LA_T_5521272,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_5521272.flac,-,bonafide,0
LA_0079,LA_T_5761909,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_5761909.flac,-,bonafide,0
LA_0079,LA_T_5777819,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_5777819.flac,-,bonafide,0
LA_0079,LA_T_5785306,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_5785306.flac,-,bonafide,0
LA_0079,LA_T_5954195,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_5954195.flac,-,bonafide,0
LA_0079,LA_T_6058143,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_6058143.flac,-,bonafide,0
LA_0079,LA_T_6074694,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_6074694.flac,-,bonafide,0
LA_0079,LA_T_6105178,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_6105178.flac,-,bonafide,0
LA_0079,LA_T_6200206,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_6200206.flac,-,bonafide,0
LA_0079,LA_T_6214695,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_6214695.flac,-,bonafide,0
LA_0079,LA_T_6324553,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_6324553.flac,-,bonafide,0
LA_0079,LA_T_6335714,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_6335714.flac,-,bonafide,0
LA_0079,LA_T_6370865,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_6370865.flac,-,bonafide,0
LA_0079,LA_T_6405980,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_6405980.flac,-,bonafide,0
LA_0079,LA_T_6426017,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_6426017.flac,-,bonafide,0
LA_0079,LA_T_6492747,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_6492747.flac,-,bonafide,0
LA_0079,LA_T_6618587,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_6618587.flac,-,bonafide,0
LA_0079,LA_T_6630946,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_6630946.flac,-,bonafide,0
LA_0079,LA_T_6721654,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_6721654.flac,-,bonafide,0
LA_0079,LA_T_6736628,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_6736628.flac,-,bonafide,0
LA_0079,LA_T_6768659,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_6768659.flac,-,bonafide,0
LA_0079,LA_T_6960204,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_6960204.flac,-,bonafide,0
LA_0079,LA_T_7122854,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_7122854.flac,-,bonafide,0
LA_0079,LA_T_7123800,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_7123800.flac,-,bonafide,0
LA_0079,LA_T_7248140,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_7248140.flac,-,bonafide,0
LA_0079,LA_T_7288400,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_7288400.flac,-,bonafide,0
LA_0079,LA_T_7397041,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_7397041.flac,-,bonafide,0
LA_0079,LA_T_7677120,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_7677120.flac,-,bonafide,0
LA_0079,LA_T_7737943,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_7737943.flac,-,bonafide,0
LA_0079,LA_T_7744923,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_7744923.flac,-,bonafide,0
LA_0079,LA_T_8115679,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_8115679.flac,-,bonafide,0
LA_0079,LA_T_8145267,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_8145267.flac,-,bonafide,0
LA_0079,LA_T_8324598,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_8324598.flac,-,bonafide,0
LA_0079,LA_T_8449978,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_8449978.flac,-,bonafide,0
LA_0079,LA_T_8458654,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_8458654.flac,-,bonafide,0
LA_0079,LA_T_8507928,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_8507928.flac,-,bonafide,0
LA_0079,LA_T_8638376,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_8638376.flac,-,bonafide,0
LA_0079,LA_T_8682959,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_8682959.flac,-,bonafide,0
LA_0079,LA_T_9107429,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_9107429.flac,-,bonafide,0
LA_0079,LA_T_9152126,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_9152126.flac,-,bonafide,0
LA_0079,LA_T_9188299,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_9188299.flac,-,bonafide,0
LA_0079,LA_T_9258514,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_9258514.flac,-,bonafide,0
LA_0079,LA_T_9341221,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_9341221.flac,-,bonafide,0
LA_0079,LA_T_9431341,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_9431341.flac,-,bonafide,0
LA_0079,LA_T_9437384,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_9437384.flac,-,bonafide,0
LA_0079,LA_T_9456128,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_9456128.flac,-,bonafide,0
LA_0079,LA_T_9488159,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_9488159.flac,-,bonafide,0
LA_0079,LA_T_9515789,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_9515789.flac,-,bonafide,0
LA_0079,LA_T_9526930,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_9526930.flac,-,bonafide,0
LA_0079,LA_T_9534983,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_9534983.flac,-,bonafide,0
LA_0079,LA_T_9543922,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_9543922.flac,-,bonafide,0
LA_0079,LA_T_9596913,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_9596913.flac,-,bonafide,0
LA_0079,LA_T_9669914,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_9669914.flac,-,bonafide,0
LA_0079,LA_T_9701712,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_9701712.flac,-,bonafide,0
LA_0079,LA_T_9789409,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_9789409.flac,-,bonafide,0
LA_0079,LA_T_9803720,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_9803720.flac,-,bonafide,0
LA_0079,LA_T_9874922,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_9874922.flac,-,bonafide,0
LA_0079,LA_T_9897034,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_9897034.flac,-,bonafide,0
LA_0079,LA_T_9905136,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_9905136.flac,-,bonafide,0
LA_0079,LA_T_9907603,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_9907603.flac,-,bonafide,0
LA_0079,LA_T_9926593,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_9926593.flac,-,bonafide,0
LA_0080,LA_T_1078395,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_1078395.flac,-,bonafide,0
LA_0080,LA_T_1257508,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_1257508.flac,-,bonafide,0
LA_0080,LA_T_1290428,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_1290428.flac,-,bonafide,0
LA_0080,LA_T_1373249,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_1373249.flac,-,bonafide,0
LA_0080,LA_T_1411980,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_1411980.flac,-,bonafide,0
LA_0080,LA_T_1455233,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_1455233.flac,-,bonafide,0
LA_0080,LA_T_1470659,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_1470659.flac,-,bonafide,0
LA_0080,LA_T_1511191,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_1511191.flac,-,bonafide,0
LA_0080,LA_T_1618831,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_1618831.flac,-,bonafide,0
LA_0080,LA_T_1625761,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_1625761.flac,-,bonafide,0
LA_0080,LA_T_1651877,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_1651877.flac,-,bonafide,0
LA_0080,LA_T_1702062,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_1702062.flac,-,bonafide,0
LA_0080,LA_T_1735385,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_1735385.flac,-,bonafide,0
LA_0080,LA_T_1795259,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_1795259.flac,-,bonafide,0
LA_0080,LA_T_1820456,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_1820456.flac,-,bonafide,0
LA_0080,LA_T_1909202,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_1909202.flac,-,bonafide,0
LA_0080,LA_T_2091969,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_2091969.flac,-,bonafide,0
LA_0080,LA_T_2335057,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_2335057.flac,-,bonafide,0
LA_0080,LA_T_2386039,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_2386039.flac,-,bonafide,0
LA_0080,LA_T_2407353,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_2407353.flac,-,bonafide,0
LA_0080,LA_T_2486958,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_2486958.flac,-,bonafide,0
LA_0080,LA_T_2610237,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_2610237.flac,-,bonafide,0
LA_0080,LA_T_2698001,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_2698001.flac,-,bonafide,0
LA_0080,LA_T_2737588,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_2737588.flac,-,bonafide,0
LA_0080,LA_T_2777160,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_2777160.flac,-,bonafide,0
LA_0080,LA_T_2801441,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_2801441.flac,-,bonafide,0
LA_0080,LA_T_2835258,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_2835258.flac,-,bonafide,0
LA_0080,LA_T_2848593,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_2848593.flac,-,bonafide,0
LA_0080,LA_T_2869730,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_2869730.flac,-,bonafide,0
LA_0080,LA_T_2992916,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_2992916.flac,-,bonafide,0
LA_0080,LA_T_3108269,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_3108269.flac,-,bonafide,0
LA_0080,LA_T_3121388,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_3121388.flac,-,bonafide,0
LA_0080,LA_T_3127213,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_3127213.flac,-,bonafide,0
LA_0080,LA_T_3315434,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_3315434.flac,-,bonafide,0
LA_0080,LA_T_3317496,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_3317496.flac,-,bonafide,0
LA_0080,LA_T_3387982,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_3387982.flac,-,bonafide,0
LA_0080,LA_T_3465801,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_3465801.flac,-,bonafide,0
LA_0080,LA_T_3505297,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_3505297.flac,-,bonafide,0
LA_0080,LA_T_3518487,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_3518487.flac,-,bonafide,0
LA_0080,LA_T_3555171,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_3555171.flac,-,bonafide,0
LA_0080,LA_T_3595333,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_3595333.flac,-,bonafide,0
LA_0080,LA_T_3626619,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_3626619.flac,-,bonafide,0
LA_0080,LA_T_3725354,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_3725354.flac,-,bonafide,0
LA_0080,LA_T_3772667,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_3772667.flac,-,bonafide,0
LA_0080,LA_T_3840528,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_3840528.flac,-,bonafide,0
LA_0080,LA_T_3877261,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_3877261.flac,-,bonafide,0
LA_0080,LA_T_4077869,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_4077869.flac,-,bonafide,0
LA_0080,LA_T_4104820,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_4104820.flac,-,bonafide,0
LA_0080,LA_T_4105004,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_4105004.flac,-,bonafide,0
LA_0080,LA_T_4111857,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_4111857.flac,-,bonafide,0
LA_0080,LA_T_4140258,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_4140258.flac,-,bonafide,0
LA_0080,LA_T_4176612,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_4176612.flac,-,bonafide,0
LA_0080,LA_T_4356490,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_4356490.flac,-,bonafide,0
LA_0080,LA_T_4369654,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_4369654.flac,-,bonafide,0
LA_0080,LA_T_4397800,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_4397800.flac,-,bonafide,0
LA_0080,LA_T_4584120,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_4584120.flac,-,bonafide,0
LA_0080,LA_T_4904277,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_4904277.flac,-,bonafide,0
LA_0080,LA_T_5052270,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_5052270.flac,-,bonafide,0
LA_0080,LA_T_5058278,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_5058278.flac,-,bonafide,0
LA_0080,LA_T_5064135,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_5064135.flac,-,bonafide,0
LA_0080,LA_T_5079307,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_5079307.flac,-,bonafide,0
LA_0080,LA_T_5100132,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_5100132.flac,-,bonafide,0
LA_0080,LA_T_5134869,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_5134869.flac,-,bonafide,0
LA_0080,LA_T_5180830,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_5180830.flac,-,bonafide,0
LA_0080,LA_T_5223695,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_5223695.flac,-,bonafide,0
LA_0080,LA_T_5250310,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_5250310.flac,-,bonafide,0
LA_0080,LA_T_5264471,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_5264471.flac,-,bonafide,0
LA_0080,LA_T_5266787,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_5266787.flac,-,bonafide,0
LA_0080,LA_T_5359998,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_5359998.flac,-,bonafide,0
LA_0080,LA_T_5399126,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_5399126.flac,-,bonafide,0
LA_0080,LA_T_5404480,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_5404480.flac,-,bonafide,0
LA_0080,LA_T_5774498,D:\audio-deepfake-detector\LA\ASVspoof2019_LA_train\flac\LA_T_5774498.flac,-,bonafide,0
